enno_msgid,sg_rule,eReason,sReason,enno_total_message,enno_total_case,enno_total_false,real_false,real_false_case,false_report_ratio,s_total_message,s_total_case,s_total_miss,real_miss,real_miss_case,miss_report_ratio,eReasonDiffStatistics,sReasonDiffStatistics,reasonDiffStatistics,eReasonIssueStatistics,sReasonIssueStatistics,reasonIssueStatistics
SetupPortIgnoredNotToSeq,Setup_port01,,,533,231,30,0,0,0.00%,32657,2420,458,0,0,0.00%,"Diff192-diff35-logic_optimization: msg: 2, case: 2
Diff34-synth7-shift_register: msg: 20, case: 20
Diff22-Lint_error: msg: 1, case: 1
Diff183-bug45-setup_port01: msg: 1, case: 1
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff5-bug1-mux_latch: msg: 3, case: 3","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 124, case: 67
Diff187-diff34-setup_port01: msg: 9, case: 8
Diff185-bug46-setup_port01: msg: 2, case: 2
Diff5-bug1-mux_latch: msg: 126, case: 69
Diff192-diff35-logic_optimization: msg: 5, case: 5
Diff170-diff27-logic_optimization-data_const: msg: 2, case: 1
Diff500-built in-019: msg: 16, case: 1
Diff202-synth-preserve_x: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 65, case: 27
Diff182-diff32-function: msg: 6, case: 5
Diff179-synth36-Lint_error: msg: 1, case: 1
Diff167-synth34-logic_optimization: msg: 5, case: 5
Diff22-Lint_error: msg: 1, case: 1
Diff183-bug45-setup_port01: msg: 1, case: 1
Diff132-synth27-clock_info01: msg: 2, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff125-diff20-logic_optimization: msg: 25, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 11, case: 11
Diff4-interface: msg: 1, case: 1
Diff5-bug1-mux_latch  : msg: 1, case: 1
Diff104-bug23-wildcard: msg: 26, case: 2
Diff158-diff25-setup_port01: msg: 9, case: 7
Diff203-diff41-setup_port01: msg: 2, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 1, case: 1
Diff5-bug1-mux_latch : msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 3, case: 1
pass-diff81-synth15-unsynthesizable: msg: 130, case: 4
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1
pass-Diff192-diff35: msg: 12, case: 10","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 124, case: 67
Diff187-diff34-setup_port01: msg: 9, case: 8
Diff185-bug46-setup_port01: msg: 2, case: 2
Diff5-bug1-mux_latch: msg: 129, case: 69
Diff192-diff35-logic_optimization: msg: 7, case: 5
Diff170-diff27-logic_optimization-data_const: msg: 2, case: 1
Diff500-built in-019: msg: 16, case: 1
Diff202-synth-preserve_x: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 85, case: 27
Diff182-diff32-function: msg: 6, case: 5
Diff179-synth36-Lint_error: msg: 1, case: 1
Diff167-synth34-logic_optimization: msg: 5, case: 5
Diff22-Lint_error: msg: 2, case: 1
Diff183-bug45-setup_port01: msg: 2, case: 1
Diff132-synth27-clock_info01: msg: 2, case: 2
Diff148-report22-set_case_analysis: msg: 6, case: 3
Diff125-diff20-logic_optimization: msg: 25, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 11, case: 11
Diff4-interface: msg: 1, case: 1
Diff5-bug1-mux_latch  : msg: 1, case: 1
Diff104-bug23-wildcard: msg: 26, case: 2
Diff158-diff25-setup_port01: msg: 9, case: 7
Diff203-diff41-setup_port01: msg: 2, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 1, case: 1
Diff5-bug1-mux_latch : msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 3, case: 1
pass-diff81-synth15-unsynthesizable: msg: 130, case: 4
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1
pass-Diff192-diff35: msg: 12, case: 10",,,
SetupPortPartiallyConstrained,Setup_port01,,,1950,1736,10,0,0,0.00%,32657,2420,458,0,0,0.00%,"Diff34-synth7-shift_register: msg: 10, case: 10","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 124, case: 67
Diff187-diff34-setup_port01: msg: 9, case: 8
Diff185-bug46-setup_port01: msg: 2, case: 2
Diff5-bug1-mux_latch: msg: 126, case: 69
Diff192-diff35-logic_optimization: msg: 5, case: 5
Diff170-diff27-logic_optimization-data_const: msg: 2, case: 1
Diff500-built in-019: msg: 16, case: 1
Diff202-synth-preserve_x: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 65, case: 27
Diff182-diff32-function: msg: 6, case: 5
Diff179-synth36-Lint_error: msg: 1, case: 1
Diff167-synth34-logic_optimization: msg: 5, case: 5
Diff22-Lint_error: msg: 1, case: 1
Diff183-bug45-setup_port01: msg: 1, case: 1
Diff132-synth27-clock_info01: msg: 2, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff125-diff20-logic_optimization: msg: 25, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 11, case: 11
Diff4-interface: msg: 1, case: 1
Diff5-bug1-mux_latch  : msg: 1, case: 1
Diff104-bug23-wildcard: msg: 26, case: 2
Diff158-diff25-setup_port01: msg: 9, case: 7
Diff203-diff41-setup_port01: msg: 2, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 1, case: 1
Diff5-bug1-mux_latch : msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 3, case: 1
pass-diff81-synth15-unsynthesizable: msg: 130, case: 4
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1
pass-Diff192-diff35: msg: 12, case: 10","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 124, case: 67
Diff187-diff34-setup_port01: msg: 9, case: 8
Diff185-bug46-setup_port01: msg: 2, case: 2
Diff5-bug1-mux_latch: msg: 126, case: 69
Diff192-diff35-logic_optimization: msg: 5, case: 5
Diff170-diff27-logic_optimization-data_const: msg: 2, case: 1
Diff500-built in-019: msg: 16, case: 1
Diff202-synth-preserve_x: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 75, case: 27
Diff182-diff32-function: msg: 6, case: 5
Diff179-synth36-Lint_error: msg: 1, case: 1
Diff167-synth34-logic_optimization: msg: 5, case: 5
Diff22-Lint_error: msg: 1, case: 1
Diff183-bug45-setup_port01: msg: 1, case: 1
Diff132-synth27-clock_info01: msg: 2, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff125-diff20-logic_optimization: msg: 25, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 11, case: 11
Diff4-interface: msg: 1, case: 1
Diff5-bug1-mux_latch  : msg: 1, case: 1
Diff104-bug23-wildcard: msg: 26, case: 2
Diff158-diff25-setup_port01: msg: 9, case: 7
Diff203-diff41-setup_port01: msg: 2, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 1, case: 1
Diff5-bug1-mux_latch : msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 3, case: 1
pass-diff81-synth15-unsynthesizable: msg: 130, case: 4
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1
pass-Diff192-diff35: msg: 12, case: 10",,,
SetupPortNoConstraint,Setup_port01,,,4069,1608,24,0,0,0.00%,32657,2420,458,0,0,0.00%,"Diff5-bug1-mux_latch: msg: 7, case: 7
Diff170-diff27-logic_optimization-data_const: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 8, case: 8
Diff179-synth36-Lint_error: msg: 1, case: 1
Diff167-synth34-logic_optimization: msg: 2, case: 2
Diff132-synth27-clock_info01: msg: 2, case: 2
Diff4-interface: msg: 1, case: 1
Diff125-diff20-logic_optimization: msg: 2, case: 2
pass-Diff192-diff35: msg: 12, case: 10","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 124, case: 67
Diff187-diff34-setup_port01: msg: 9, case: 8
Diff185-bug46-setup_port01: msg: 2, case: 2
Diff5-bug1-mux_latch: msg: 126, case: 69
Diff192-diff35-logic_optimization: msg: 5, case: 5
Diff170-diff27-logic_optimization-data_const: msg: 2, case: 1
Diff500-built in-019: msg: 16, case: 1
Diff202-synth-preserve_x: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 65, case: 27
Diff182-diff32-function: msg: 6, case: 5
Diff179-synth36-Lint_error: msg: 1, case: 1
Diff167-synth34-logic_optimization: msg: 5, case: 5
Diff22-Lint_error: msg: 1, case: 1
Diff183-bug45-setup_port01: msg: 1, case: 1
Diff132-synth27-clock_info01: msg: 2, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff125-diff20-logic_optimization: msg: 25, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 11, case: 11
Diff4-interface: msg: 1, case: 1
Diff5-bug1-mux_latch  : msg: 1, case: 1
Diff104-bug23-wildcard: msg: 26, case: 2
Diff158-diff25-setup_port01: msg: 9, case: 7
Diff203-diff41-setup_port01: msg: 2, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 1, case: 1
Diff5-bug1-mux_latch : msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 3, case: 1
pass-diff81-synth15-unsynthesizable: msg: 130, case: 4
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1
pass-Diff192-diff35: msg: 12, case: 10","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 124, case: 67
Diff187-diff34-setup_port01: msg: 9, case: 8
Diff185-bug46-setup_port01: msg: 2, case: 2
Diff5-bug1-mux_latch: msg: 133, case: 69
Diff192-diff35-logic_optimization: msg: 5, case: 5
Diff170-diff27-logic_optimization-data_const: msg: 3, case: 1
Diff500-built in-019: msg: 16, case: 1
Diff202-synth-preserve_x: msg: 1, case: 1
Diff34-synth7-shift_register: msg: 73, case: 27
Diff182-diff32-function: msg: 6, case: 5
Diff179-synth36-Lint_error: msg: 2, case: 1
Diff167-synth34-logic_optimization: msg: 7, case: 5
Diff22-Lint_error: msg: 1, case: 1
Diff183-bug45-setup_port01: msg: 1, case: 1
Diff132-synth27-clock_info01: msg: 4, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff125-diff20-logic_optimization: msg: 27, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 11, case: 11
Diff4-interface: msg: 2, case: 1
Diff5-bug1-mux_latch  : msg: 1, case: 1
Diff104-bug23-wildcard: msg: 26, case: 2
Diff158-diff25-setup_port01: msg: 9, case: 7
Diff203-diff41-setup_port01: msg: 2, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 1, case: 1
Diff5-bug1-mux_latch : msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 3, case: 1
pass-diff81-synth15-unsynthesizable: msg: 130, case: 4
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1
pass-Diff192-diff35: msg: 12, case: 10",,,
SetupConstraintConflict,Setup_check01,,,280,201,0,0,0,0.00%,282,202,2,0,0,0.00%,,"Diff104-bug23-wildcard: msg: 2, case: 1","Diff104-bug23-wildcard: msg: 2, case: 1",,,
SetupBBoxPinNoConstraint,Setup_blackbox01,,,212,86,9,0,0,0.00%,472,94,8,0,0,0.00%,"Diff174-diff30-black_box-version_difference: msg: 9, case: 4","Diff142-synth29-udp: msg: 6, case: 1
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1","Diff142-synth29-udp: msg: 6, case: 1
Diff174-diff30-black_box-version_difference: msg: 9, case: 4
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1",,,
SetupBBoxPinFullyConstrained,Setup_blackbox01,,,182,79,7,0,0,0.00%,472,94,8,0,0,0.00%,"Diff174-diff30-black_box-version_difference: msg: 5, case: 3
Diff158-diff25-setup_port01: msg: 2, case: 2","Diff142-synth29-udp: msg: 6, case: 1
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1","Diff142-synth29-udp: msg: 6, case: 1
Diff174-diff30-black_box-version_difference: msg: 5, case: 3
Diff158-diff25-setup_port01: msg: 4, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1",,,
SetupBBoxPinPartiallyConstrained,Setup_blackbox01,,,22,7,1,0,0,0.00%,472,94,8,0,0,0.00%,"Diff174-diff30-black_box-version_difference: msg: 1, case: 1","Diff142-synth29-udp: msg: 6, case: 1
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1","Diff142-synth29-udp: msg: 6, case: 1
Diff174-diff30-black_box-version_difference: msg: 1, case: 1
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1",,,
SetupBBoxPinIgnored,Setup_blackbox01,,,51,23,0,0,0,0.00%,472,94,8,0,0,0.00%,,"Diff142-synth29-udp: msg: 6, case: 1
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1","Diff142-synth29-udp: msg: 6, case: 1
Diff158-diff25-setup_port01: msg: 2, case: 2
pass-diff37-synth9-nmos_pmos: msg: 4, case: 1
pass-diff127-synth24-unsynthesizable-lint_error_SYNTH_149: msg: 4, case: 1
pass-diff130-synth26-unsynthesizable-lint_error_SYNTH_162: msg: 6, case: 1",,,
SetupDataTiedToConst,Clock_info03b,,,554,242,92,0,0,0.00%,470,206,3,0,0,0.00%,"Diff87-synth17-data_const: msg: 35, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 2, case: 1
Diff158-diff25-setup_port01: msg: 1, case: 1
Diff22-Lint_error: msg: 3, case: 2
Diff34-synth7-shift_register: msg: 35, case: 18
Diff75-line_no3: msg: 1, case: 1
Diff144-bug36-line_no: msg: 1, case: 1
Diff95-synth19-data_const: msg: 6, case: 1
Diff93-bug18-data_const: msg: 6, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 2, case: 1","Diff87-synth17-data_const: msg: 1, case: 1
Diff75-line_no3: msg: 1, case: 1
Diff144-bug36-line_no: msg: 1, case: 1","Diff87-synth17-data_const: msg: 36, case: 19
Diff171-diff28-logic_optimization-data_const: msg: 2, case: 1
Diff158-diff25-setup_port01: msg: 1, case: 1
Diff22-Lint_error: msg: 3, case: 2
Diff34-synth7-shift_register: msg: 35, case: 18
Diff75-line_no3: msg: 1, case: 1
Diff144-bug36-line_no: msg: 1, case: 1
Diff95-synth19-data_const: msg: 6, case: 1
Diff93-bug18-data_const: msg: 6, case: 2
Diff103-diff18-x&z-follow_sg_22: msg: 2, case: 1",,,
SetupInputMultiClkSampled,Clock_sync05,,,43,24,0,0,0,0.00%,50,29,3,0,0,0.00%,"pass-diff111-report14: msg: 34, case: 15","Diff5-bug1-mux_latch: msg: 2, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 1, case: 1
pass-diff111-report14: msg: 34, case: 15
pass-diff81-synth15-unsynthesizable: msg: 4, case: 3","Diff5-bug1-mux_latch: msg: 2, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 1, case: 1
pass-diff111-report14: msg: 34, case: 15
pass-diff81-synth15-unsynthesizable: msg: 4, case: 3",,,
SetupInputMultiClkSampled,Clock_sync05a,,,43,24,0,0,0,0.00%,0,0,0,0,0,0,"pass-diff111-report14: msg: 34, case: 15",,"Diff5-bug1-mux_latch: msg: 2, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 1, case: 1
pass-diff111-report14: msg: 34, case: 15
pass-diff81-synth15-unsynthesizable: msg: 4, case: 3",,,
SetupOutputMultiClkDriven,Clock_sync06,,,128,35,0,0,0,0.00%,129,36,1,0,0,0.00%,"pass-diff111-report14: msg: 2, case: 2","Diff34-synth7-shift_register: msg: 1, case: 1
pass-diff111-report14: msg: 2, case: 2","Diff34-synth7-shift_register: msg: 1, case: 1
pass-diff111-report14: msg: 2, case: 2",,,
SetupOutputMultiClkDriven,Clock_sync06a,,,128,35,0,0,0,0.00%,0,0,0,0,0,0,"pass-diff111-report14: msg: 2, case: 2",,"Diff34-synth7-shift_register: msg: 1, case: 1
pass-diff111-report14: msg: 2, case: 2",,,
SetupRstSenseMissing,Ac_resetvalue01,,,23,9,14,0,0,0.00%,23,9,14,0,0,0.00%,"Diff75-line_no3: msg: 13, case: 2
Diff500-built_in-008: msg: 1, case: 1","Diff75-line_no3: msg: 13, case: 2
Diff500-built_in-008: msg: 1, case: 1","Diff75-line_no3: msg: 13, case: 2
Diff500-built_in-008: msg: 2, case: 1",,,
SetupResetInferred,Reset_info01,,,1486,667,182,0,0,0.00%,1517,697,89,0,0,0.00%,"Diff115-bug27-version_difference: msg: 1, case: 1
Diff124-diff20-reset_info01_16: msg: 1, case: 1
Diff124-diff20-reset_info01_02: msg: 49, case: 24
Diff124-diff20-reset_info01_05: msg: 33, case: 8
Diff124-diff20-reset_info01_03: msg: 50, case: 50
Diff132-synth27-clock_info01: msg: 8, case: 2
Diff1-synth1-enable_dff: msg: 1, case: 1
Diff124-diff20-reset_info01_10: msg: 4, case: 2
Diff166-bug42-filter_names: msg: 2, case: 1
Diff186-report29-rst_inferred: msg: 4, case: 1
Diff5-bug1-mux_latch: msg: 14, case: 14
Diff124-diff20-reset_info01_15: msg: 59, case: 52
Diff124-diff20-reset_info01_09: msg: 9, case: 3
Diff107-bug24_syntax1: msg: 1, case: 1","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 1, case: 1
Diff5-bug1-mux_latch: msg: 23, case: 14
Diff500-built_in-003: msg: 3, case: 2
Diff124-diff20-reset_info01_07: msg: 4, case: 4
Diff155-bug39-built-in: msg: 1, case: 1
Diff197-diff39-SGDC_waive_message: msg: 6, case: 4
Diff34-synth7-shift_register: msg: 29, case: 20
Diff108-synth21-data_const: msg: 4, case: 2
Diff148-report22-set_case_analysis: msg: 4, case: 4
Diff1-synth1-enable_dff: msg: 1, case: 1
Diff124-diff20-reset_info01_10: msg: 4, case: 2
Diff124-diff20-reset_info01_06: msg: 1, case: 1
Diff125-diff20-logic_optimization: msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 1, case: 1
pass-diff81-synth15-unsynthesizable: msg: 29, case: 3","Diff84-synth16-unsynthesizable: msg: 9, case: 1
Diff115-bug27-version_difference: msg: 2, case: 1
Diff5-bug1-mux_latch: msg: 37, case: 15
Diff500-built_in-003: msg: 3, case: 2
Diff124-diff20-reset_info01_07: msg: 4, case: 4
Diff124-diff20-reset_info01_16: msg: 1, case: 1
Diff155-bug39-built-in: msg: 1, case: 1
Diff197-diff39-SGDC_waive_message: msg: 6, case: 4
Diff124-diff20-reset_info01_02: msg: 49, case: 24
Diff34-synth7-shift_register: msg: 29, case: 20
Diff124-diff20-reset_info01_05: msg: 33, case: 8
Diff108-synth21-data_const: msg: 4, case: 2
Diff148-report22-set_case_analysis: msg: 4, case: 4
Diff124-diff20-reset_info01_03: msg: 50, case: 50
Diff132-synth27-clock_info01: msg: 8, case: 2
Diff1-synth1-enable_dff: msg: 2, case: 2
Diff124-diff20-reset_info01_10: msg: 8, case: 2
Diff124-diff20-reset_info01_06: msg: 1, case: 1
Diff166-bug42-filter_names: msg: 2, case: 1
Diff186-report29-rst_inferred: msg: 4, case: 1
Diff124-diff20-reset_info01_15: msg: 59, case: 52
Diff124-diff20-reset_info01_09: msg: 9, case: 3
Diff107-bug24_syntax1: msg: 1, case: 1
Diff125-diff20-logic_optimization: msg: 1, case: 1
Diff131-bug33-clocktietoconst-logic_optimization: msg: 1, case: 1
pass-diff81-synth15-unsynthesizable: msg: 29, case: 3",,,
SetupRstNetNotDefined,Reset_info09a,,,256,165,17,0,0,0.00%,255,163,16,0,0,0.00%,"Diff31-line_no: msg: 8, case: 4
Diff177-synth35-logic_optimization: msg: 3, case: 3
Diff75-line_no3: msg: 4, case: 2
Diff5-bug1-mux_latch: msg: 4, case: 4
Diff125-diff20-logic_optimization: msg: 1, case: 1
Diff107-bug24_syntax1: msg: 1, case: 1
pass-diff160-line_no7: msg: 42, case: 27","Diff500-built_in-003: msg: 3, case: 3
Diff31-line_no: msg: 8, case: 4
Diff75-line_no3: msg: 4, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff125-diff20-logic_optimization: msg: 2, case: 1
pass-diff160-line_no7: msg: 42, case: 27","Diff500-built_in-003: msg: 3, case: 3
Diff31-line_no: msg: 16, case: 4
Diff177-synth35-logic_optimization: msg: 3, case: 3
Diff75-line_no3: msg: 8, case: 2
Diff148-report22-set_case_analysis: msg: 3, case: 3
Diff5-bug1-mux_latch: msg: 4, case: 4
Diff125-diff20-logic_optimization: msg: 3, case: 1
Diff107-bug24_syntax1: msg: 1, case: 1
pass-diff160-line_no7: msg: 42, case: 27",,,
